step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,3,0,0,0,3,0,0.0,0.0,12.366993291331866,0,0.0,0.91774714825176,0,0.0
10.0,7,0,0,0,7,0,0.0,0.0,13.271722125230058,0,0.0,0.9748560813248613,0,0.0
15.0,10,0,0,0,10,0,0.0,0.0,12.441248037365517,0,0.0,0.8821341039292102,0,0.0
20.0,12,0,2,0,12,0,4.0,0.3333333333333333,11.238566180306044,2,4.0,0.6739684091568007,2,4.0
25.0,14,0,1,1,15,0,1.0,0.07142857142857142,10.111180333521434,1,1.0,0.6884042971779658,1,1.0
30.0,14,0,3,3,17,0,9.0,0.6428571428571429,10.267328133595246,3,9.0,0.5912152388798323,3,9.0
35.0,16,0,0,5,21,0,0.0,0.0,9.65309900238806,0,4.0,0.6856168917819618,0,4.0
40.0,16,0,0,8,24,0,0.0,0.0,11.401115951773004,0,0.0,0.8066054014066804,0,0.0
45.0,17,0,1,9,26,0,4.0,0.23529411764705882,10.499613164778834,1,4.0,0.6667395539964924,1,4.0
50.0,16,0,3,12,28,0,17.0,1.0625,9.710306104580399,3,17.0,0.5214051692845364,3,17.0
55.0,13,0,4,17,30,0,37.0,2.8461538461538463,8.88903096843503,4,37.0,0.5354204703923934,4,37.0
60.0,17,0,4,17,34,0,57.0,3.3529411764705883,8.89831721346839,4,57.0,0.49991690697729146,4,57.0
65.0,17,0,0,20,37,0,0.0,0.0,9.736214886989625,0,32.0,0.6796634707671605,0,32.0
70.0,22,0,2,21,43,0,5.0,0.22727272727272727,10.21586701421051,2,5.0,0.6797974608897833,2,5.0
75.0,22,0,4,24,46,0,22.0,1.0,9.190593916444367,4,22.0,0.5703591386246651,4,22.0
80.0,24,0,1,27,51,0,1.0,0.041666666666666664,7.423881455929139,1,19.0,0.4613627293117317,1,19.0
