step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,4,0,0,0,4,0,0.0,0.0,13.180314990276432,0,0.0,0.937226453270168,0,0.0
10.0,6,0,0,0,6,0,0.0,0.0,13.677455537279558,0,0.0,0.9479418644489578,0,0.0
15.0,8,0,0,0,8,0,0.0,0.0,11.670566225406336,0,0.0,0.7722076799083327,0,0.0
20.0,10,0,1,0,10,0,5.0,0.5,12.568234033252391,1,5.0,0.7737930631903558,1,5.0
25.0,12,0,1,1,13,0,10.0,0.8333333333333334,12.488148794305097,1,10.0,0.7962997878977386,1,10.0
30.0,14,0,1,4,18,0,15.0,1.0714285714285714,12.746287496999352,1,15.0,0.8590921078975485,1,15.0
35.0,13,0,1,7,20,0,20.0,1.5384615384615385,11.579842463007518,1,20.0,0.7465263835630437,1,20.0
40.0,15,0,2,9,24,0,28.0,1.8666666666666667,10.93054278760217,2,28.0,0.7393163165299087,2,28.0
45.0,16,0,3,11,27,0,39.0,2.4375,10.433343613410166,3,39.0,0.6750363530118587,3,39.0
50.0,19,0,1,12,31,0,1.0,0.05263157894736842,9.820963817117729,1,5.0,0.6850773429557054,1,5.0
55.0,19,0,3,15,34,0,9.0,0.47368421052631576,9.382025068760768,3,9.0,0.5357155699426404,3,9.0
60.0,22,0,0,17,39,0,0.0,0.0,8.791329450231665,0,12.0,0.5707833996682101,0,12.0
65.0,21,0,1,21,42,0,1.0,0.047619047619047616,10.138517703142545,1,1.0,0.6670321154743548,1,1.0
70.0,23,0,2,22,45,0,7.0,0.30434782608695654,10.715208819294217,2,7.0,0.7259325770725666,2,7.0
75.0,22,0,2,25,47,0,17.0,0.7727272727272727,10.635802815601622,2,17.0,0.614487849315718,2,17.0
80.0,22,0,3,31,53,0,31.0,1.4090909090909092,10.950899135043533,3,31.0,0.6730089151576284,3,31.0
85.0,23,0,4,36,59,0,50.0,2.1739130434782608,10.080119828987948,4,50.0,0.6604388857476815,4,50.0
90.0,23,0,0,39,62,0,0.0,0.0,8.087307612011129,0,25.0,0.5506048795328644,0,25.0
95.0,26,0,5,40,66,0,16.0,0.6153846153846154,8.589837963708863,5,16.0,0.49421442075320565,5,16.0
100.0,28,0,4,42,70,0,10.0,0.35714285714285715,6.9322341792418305,4,31.0,0.3649012157270439,4,31.0
105.0,31,0,3,45,76,0,19.0,0.6129032258064516,8.872233596928828,3,24.0,0.5298631668404338,3,24.0
110.0,30,0,3,49,79,0,4.0,0.13333333333333333,7.612651753748334,3,18.0,0.43071837206203006,3,18.0
115.0,31,0,8,53,84,0,33.0,1.064516129032258,7.134367999704569,8,37.0,0.3748273122627999,8,37.0
120.0,31,0,7,56,87,0,27.0,0.8709677419354839,6.231606336295727,7,59.0,0.29024396387314205,7,59.0
125.0,30,0,4,60,90,0,11.0,0.36666666666666664,6.673066091498638,4,47.0,0.3064042780556123,4,47.0
130.0,30,0,3,63,93,0,24.0,0.8,8.630186496076155,3,37.0,0.44954926160300485,3,37.0
135.0,29,0,5,67,96,0,44.0,1.5172413793103448,9.918960025201978,5,46.0,0.5755209252108143,5,46.0
140.0,27,0,6,73,100,0,71.0,2.6296296296296298,9.294004952795037,6,71.0,0.4999257793559526,6,71.0
145.0,27,0,3,78,105,0,6.0,0.2222222222222222,8.664652005417624,3,52.0,0.5442335250599794,3,52.0
150.0,27,0,3,82,109,0,12.0,0.4444444444444444,9.405581743779416,3,17.0,0.5596269631931817,3,17.0
155.0,24,0,3,86,110,0,6.0,0.25,8.310585968848022,3,21.0,0.4469718991549109,3,21.0
160.0,23,0,4,91,114,0,20.0,0.8695652173913043,8.628855815818339,4,24.0,0.4899293983979448,4,24.0
165.0,23,0,5,93,116,0,45.0,1.9565217391304348,9.595673841877403,5,47.0,0.5021315024963062,5,47.0
170.0,24,0,1,97,121,0,1.0,0.041666666666666664,9.0867059034591,1,35.0,0.5489762200218924,1,35.0
175.0,24,0,5,102,126,0,17.0,0.7083333333333334,9.886320968858895,5,17.0,0.6286892842231315,5,17.0
180.0,24,0,1,105,129,0,2.0,0.08333333333333333,8.632731082563229,1,20.0,0.5040932322684163,1,20.0
185.0,24,0,1,109,133,0,1.0,0.041666666666666664,8.592961101447976,1,4.0,0.5111712512335822,1,4.0
190.0,25,0,3,111,136,0,13.0,0.52,10.278472905882257,3,13.0,0.65158005589296,3,13.0
195.0,26,0,2,115,141,0,3.0,0.11538461538461539,9.014420831590158,2,8.0,0.5829954933249731,2,8.0
200.0,23,0,5,119,142,0,22.0,0.9565217391304348,8.918872783787213,5,22.0,0.4426564094426168,5,22.0
205.0,25,0,3,123,148,0,5.0,0.2,8.058827304981738,3,26.0,0.47627275957200893,3,26.0
210.0,23,0,0,127,150,0,0.0,0.0,10.188341317896596,0,6.0,0.6511227544765914,0,6.0
215.0,23,0,2,130,153,0,6.0,0.2608695652173913,10.747130181376928,2,6.0,0.6465659531764779,2,6.0
220.0,22,0,4,133,155,0,21.0,0.9545454545454546,10.043344064459342,4,21.0,0.5233631860172671,4,21.0
225.0,19,0,0,138,157,0,0.0,0.0,9.25242059050283,0,11.0,0.5850906839065873,0,11.0
230.0,16,0,3,143,159,0,8.0,0.5,9.710773467155828,3,8.0,0.5596462368649731,3,8.0
235.0,18,0,0,146,164,0,0.0,0.0,10.208507993660959,0,6.0,0.695884009501689,0,6.0
240.0,16,0,0,149,165,0,0.0,0.0,11.587490013008882,0,0.0,0.8347281234822903,0,0.0
245.0,17,0,2,151,168,0,4.0,0.23529411764705882,11.070867395048154,2,4.0,0.630090606797011,2,4.0
250.0,15,0,0,155,170,0,0.0,0.0,11.060833054707162,0,0.0,0.830023772285727,0,0.0
255.0,15,0,1,160,175,0,4.0,0.26666666666666666,10.230543265922112,1,4.0,0.6579421302649793,1,4.0
260.0,16,0,0,163,179,0,0.0,0.0,9.096828367249438,0,2.0,0.6460233957234768,0,2.0
265.0,18,0,2,164,182,0,7.0,0.3888888888888889,10.102320977231578,2,7.0,0.6254724071700462,2,7.0
270.0,21,0,2,164,185,0,17.0,0.8095238095238095,11.131955137382104,2,17.0,0.6373608332925733,2,17.0
275.0,21,0,3,167,188,0,32.0,1.5238095238095237,10.475830410156599,3,32.0,0.5819802954902142,3,32.0
280.0,22,0,0,173,195,0,0.0,0.0,9.766375143280941,0,11.0,0.6724970874831419,0,11.0
285.0,22,0,3,177,199,0,7.0,0.3181818181818182,10.341829331482584,3,7.0,0.6628483340406395,3,7.0
290.0,26,0,3,178,204,0,4.0,0.15384615384615385,8.273126177824606,3,13.0,0.4984795976772249,3,13.0
295.0,24,0,3,183,207,0,12.0,0.5,8.693593407090418,3,16.0,0.5541200144502103,3,16.0
300.0,27,0,5,183,210,0,30.0,1.1111111111111112,9.479327693229665,5,30.0,0.5095073198740925,5,30.0
305.0,29,0,6,187,216,0,60.0,2.0689655172413794,9.85585204046589,6,60.0,0.5666405000175478,6,60.0
310.0,25,0,2,192,217,0,6.0,0.24,8.42591081853913,2,49.0,0.491184672307138,2,49.0
315.0,23,0,5,197,220,0,19.0,0.8260869565217391,7.56055882059891,5,23.0,0.37165024485685877,5,23.0
320.0,24,0,3,199,223,0,9.0,0.375,7.917114363859242,3,30.0,0.38006501325224196,3,30.0
