step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,5,0,0,0,5,0,0.0,0.0,13.400634050213592,0,0.0,0.9789715419891891,0,0.0
10.0,8,0,0,0,8,0,0.0,0.0,12.95932057037204,0,0.0,0.9490051858724852,0,0.0
15.0,12,0,1,0,12,0,1.0,0.08333333333333333,10.107432310594872,1,1.0,0.7119206379437544,1,1.0
20.0,16,0,0,0,16,0,0.0,0.0,9.474418360442941,0,1.0,0.6835683564710777,0,1.0
25.0,17,0,0,1,18,0,0.0,0.0,10.202065213929544,0,0.0,0.6586290973290175,0,0.0
30.0,19,0,1,1,20,0,5.0,0.2631578947368421,11.597661336180284,1,5.0,0.7004186959777682,1,5.0
35.0,20,0,1,4,24,0,2.0,0.1,10.404356838678593,1,2.0,0.6591953246888361,1,2.0
40.0,20,0,3,9,29,0,15.0,0.75,9.329643183099904,3,15.0,0.5986176833340797,3,15.0
45.0,19,0,7,14,33,0,41.0,2.1578947368421053,7.030037689018748,7,41.0,0.484708095513671,7,41.0
50.0,24,0,4,15,39,0,10.0,0.4166666666666667,7.060266405913684,4,42.0,0.49178788730773687,4,42.0
55.0,26,0,2,15,41,0,8.0,0.3076923076923077,7.083733483382962,2,20.0,0.36487588951621613,2,20.0
60.0,27,0,3,16,43,0,10.0,0.37037037037037035,6.16735494318411,3,25.0,0.28090351601910557,3,25.0
65.0,28,0,9,21,49,0,46.0,1.6428571428571428,5.8242925644929375,9,58.0,0.3335313005039807,9,58.0
70.0,31,0,10,22,53,0,45.0,1.4516129032258065,5.87829533119991,10,84.0,0.3684518866971154,10,84.0
75.0,32,0,3,26,58,0,6.0,0.1875,7.766380130319867,3,71.0,0.50474689387897,3,71.0
80.0,35,0,3,27,62,0,4.0,0.11428571428571428,7.421751855508978,3,69.0,0.42019978085230514,3,69.0
85.0,38,0,9,29,67,0,35.0,0.9210526315789473,6.795121899347353,9,100.0,0.3016246362672242,9,100.0
90.0,35,0,14,34,69,0,94.0,2.6857142857142855,4.4047482914487075,14,159.0,0.11864573962106671,14,159.0
95.0,37,0,22,38,75,0,189.0,5.108108108108108,3.744251065977394,22,254.0,0.16292914827353153,22,254.0
100.0,35,0,27,43,78,0,313.0,8.942857142857143,2.131675667087555,27,378.0,0.13467919880031126,27,378.0
105.0,39,0,30,44,83,0,458.0,11.743589743589743,2.179409241473106,30,523.0,0.11729936185295693,30,523.0
110.0,42,0,34,44,86,0,618.0,14.714285714285714,1.5859677491898863,34,683.0,0.032321648191684656,34,683.0
115.0,45,0,38,44,89,0,799.0,17.755555555555556,1.9199301170319454,38,864.0,0.049041731533471786,38,864.0
120.0,42,0,38,48,90,0,989.0,23.547619047619047,1.2510771827509992,38,1054.0,0.06974585505837583,38,1054.0
125.0,43,3,38,48,91,0,1179.0,27.41860465116279,1.4962768573026588,38,1244.0,0.06902392285758234,38,1244.0
130.0,42,7,32,49,91,0,1070.0,25.476190476190474,1.6876368932460561,32,1311.0,0.04434304163715565,32,1311.0
135.0,43,11,22,49,92,0,746.0,17.348837209302324,3.8636788652921976,22,1226.0,0.12931549568409453,22,1226.0
140.0,42,13,17,52,94,0,489.0,11.642857142857142,4.2831354506128125,17,1263.0,0.1765784719898829,17,1263.0
145.0,39,18,12,55,94,0,171.0,4.384615384615385,3.5618499307769094,12,1333.0,0.1511473841216976,12,1333.0
150.0,36,20,10,59,95,0,41.0,1.1388888888888888,2.9914022551735915,10,1264.0,0.1527724489802269,10,1264.0
155.0,38,19,8,61,99,0,24.0,0.631578947368421,3.7402679877950558,8,1089.0,0.15908502445941647,8,1089.0
160.0,39,22,5,61,100,0,10.0,0.2564102564102564,3.448344570076741,5,1105.0,0.10914082247083245,5,1105.0
165.0,39,23,11,64,103,0,43.0,1.1025641025641026,3.083461200350865,11,1147.0,0.11280679761081848,11,1147.0
170.0,38,27,15,67,105,0,107.0,2.8157894736842106,2.7640920269804514,15,1213.0,0.14849968036612318,15,1213.0
175.0,42,25,16,70,112,0,107.0,2.5476190476190474,2.729798787786898,16,1163.0,0.19076219072608452,16,1163.0
180.0,44,27,12,70,114,0,57.0,1.2954545454545454,4.369038277010685,12,911.0,0.22036965637201072,12,911.0
185.0,47,28,12,70,117,0,33.0,0.7021276595744681,4.271208490949078,12,963.0,0.19127930285347716,12,963.0
190.0,45,31,13,74,119,0,55.0,1.2222222222222223,4.538494562059748,13,1028.0,0.20252120987892216,13,1028.0
195.0,43,32,14,77,120,0,90.0,2.0930232558139537,4.298520326524381,14,1089.0,0.18810861979084342,14,1089.0
200.0,44,31,15,81,125,0,91.0,2.0681818181818183,3.2627538308501016,15,1018.0,0.1389058525829906,15,1018.0
205.0,43,31,13,85,128,0,59.0,1.372093023255814,4.049643241028801,13,735.0,0.17478109478903545,13,735.0
210.0,44,32,10,86,130,0,40.0,0.9090909090909091,4.547916130177224,10,716.0,0.1902769475406261,10,716.0
215.0,41,36,12,90,131,0,44.0,1.0731707317073171,4.390353157136232,12,775.0,0.18457288913047692,12,775.0
220.0,38,40,13,94,132,0,75.0,1.9736842105263157,3.897212944911318,13,832.0,0.16356880939093318,13,832.0
225.0,38,41,20,98,136,0,159.0,4.184210526315789,2.153985133453155,20,916.0,0.09113721562637411,20,916.0
230.0,39,41,20,100,139,0,169.0,4.333333333333333,1.6343566968647603,20,867.0,0.08018546413027972,20,867.0
235.0,43,42,17,101,144,0,117.0,2.7209302325581395,3.4690779849813413,17,666.0,0.16913174326152988,17,666.0
240.0,43,44,16,101,144,0,94.0,2.186046511627907,4.246413072005989,16,675.0,0.17230680803672863,16,675.0
245.0,42,45,13,104,146,0,77.0,1.8333333333333333,4.093949001202497,13,741.0,0.17344991933210652,13,741.0
250.0,39,48,14,108,147,0,85.0,2.1794871794871793,3.5915029814788046,14,805.0,0.1761374122923687,14,805.0
255.0,44,48,14,110,154,0,87.0,1.9772727272727273,3.2900411479161757,14,722.0,0.18572753806734907,14,722.0
