step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,3,0,0,0,3,0,0.0,0.0,13.55502755316923,0,0.0,0.96839306954281,0,0.0
10.0,3,0,0,0,3,0,0.0,0.0,11.781093663177595,0,0.0,0.8575691781682399,0,0.0
15.0,6,0,0,0,6,0,0.0,0.0,11.895589935882441,0,0.0,0.9639055213939217,0,0.0
20.0,10,0,0,0,10,0,0.0,0.0,13.405452646717057,0,0.0,0.9509660131598395,0,0.0
25.0,16,0,0,1,17,0,0.0,0.0,12.102102867627277,0,0.0,0.8551356649702029,0,0.0
30.0,17,0,3,3,20,0,7.0,0.4117647058823529,10.6688236321553,3,7.0,0.7169505448904341,3,7.0
35.0,18,0,3,4,22,0,22.0,1.2222222222222223,9.10823994150808,3,22.0,0.45810871725532487,3,22.0
40.0,18,0,0,6,24,0,0.0,0.0,7.731279481729552,0,19.0,0.40080276486002053,0,19.0
45.0,19,0,3,9,28,0,11.0,0.5789473684210527,10.413252748314568,3,11.0,0.6266251176212392,3,11.0
50.0,23,0,2,11,34,0,5.0,0.21739130434782608,9.53793189954146,2,10.0,0.6304719441407707,2,10.0
55.0,22,0,3,15,37,0,16.0,0.7272727272727273,10.183380425481703,3,16.0,0.6485713787902037,3,16.0
60.0,23,0,4,17,40,0,32.0,1.391304347826087,10.330697394453944,4,32.0,0.597455100985402,4,32.0
65.0,23,0,1,21,44,0,3.0,0.13043478260869565,9.536641209882452,1,16.0,0.6103585719068169,1,16.0
70.0,22,0,4,25,47,0,19.0,0.8636363636363636,9.730515622122171,4,19.0,0.5638615267735689,4,19.0
75.0,22,0,0,29,51,0,0.0,0.0,8.604495426692715,0,16.0,0.5535720149431543,0,16.0
80.0,24,0,1,33,57,0,3.0,0.125,10.465215697323467,1,3.0,0.7288352151257538,1,3.0
85.0,26,0,1,35,61,0,8.0,0.3076923076923077,11.49831204000403,1,8.0,0.7323347699131071,1,8.0
90.0,25,0,2,40,65,0,3.0,0.12,8.881177577237064,2,3.0,0.5800757843034338,2,3.0
95.0,25,0,6,44,69,0,28.0,1.12,8.936504288703459,6,28.0,0.5439901560922077,6,28.0
100.0,27,0,2,46,73,0,4.0,0.14814814814814814,7.824078119731755,2,33.0,0.41442755788884433,2,33.0
