step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,4,0,0,0,4,0,0.0,0.0,13.7512070394688,0,0.0,0.9610995201339496,0,0.0
10.0,8,0,0,0,8,0,0.0,0.0,13.065238946451949,0,0.0,0.9176870351666827,0,0.0
15.0,13,0,2,0,13,0,3.0,0.23076923076923078,10.78786240650235,2,3.0,0.7786300410551203,2,3.0
20.0,16,0,1,0,16,0,2.0,0.125,8.31114479242884,1,2.0,0.6350208657063898,1,2.0
25.0,18,0,3,0,18,0,15.0,0.8333333333333334,10.031647410941172,3,15.0,0.6094560406768722,3,15.0
30.0,23,0,2,1,24,0,4.0,0.17391304347826086,9.148910252237181,2,12.0,0.5607136827247137,2,12.0
35.0,22,0,4,5,27,0,20.0,0.9090909090909091,9.626828687930818,4,20.0,0.5743224061521702,4,20.0
40.0,22,0,2,7,29,0,6.0,0.2727272727272727,7.856402917572845,2,20.0,0.42232021387834245,2,20.0
45.0,21,0,1,11,32,0,3.0,0.14285714285714285,8.647296578103854,1,8.0,0.46791243294708024,1,8.0
50.0,20,0,2,13,33,0,12.0,0.6,10.52917243130275,2,12.0,0.6577985659777398,2,12.0
55.0,20,0,2,16,36,0,22.0,1.1,9.745424552173393,2,22.0,0.5633274707178578,2,22.0
60.0,15,0,0,21,36,0,0.0,0.0,9.172974401618223,0,3.0,0.5123631967951522,0,3.0
65.0,13,0,2,26,39,0,6.0,0.46153846153846156,10.878193631553376,2,6.0,0.6203112195983681,2,6.0
70.0,17,0,0,28,45,0,0.0,0.0,11.786699957606492,0,1.0,0.8823773116832336,0,1.0
75.0,16,0,0,33,49,0,0.0,0.0,12.502595493557527,0,0.0,0.8754185765680802,0,0.0
80.0,20,0,1,33,53,0,5.0,0.25,11.202015650443396,1,5.0,0.7490040119661786,1,5.0
85.0,23,0,4,36,59,0,19.0,0.8260869565217391,9.586177238238834,4,19.0,0.6034017855954592,4,19.0
90.0,23,0,1,39,62,0,1.0,0.043478260869565216,8.318508754937968,1,16.0,0.5898401815458596,1,16.0
95.0,24,0,3,41,65,0,10.0,0.4166666666666667,8.31733474090916,3,11.0,0.4572810363708593,3,11.0
100.0,28,0,3,43,71,0,7.0,0.25,7.873556894265311,3,20.0,0.45758658225500515,3,20.0
105.0,28,0,0,47,75,0,0.0,0.0,9.117496626721406,0,9.0,0.5743042897589001,0,9.0
110.0,26,0,0,51,77,0,0.0,0.0,9.781493698625624,0,0.0,0.5845538523372127,0,0.0
115.0,26,0,3,53,79,0,7.0,0.2692307692307692,9.342101040314116,3,7.0,0.499135604810855,3,7.0
120.0,24,0,1,58,82,0,1.0,0.041666666666666664,9.125523236558058,1,7.0,0.5491563852082597,1,7.0
125.0,20,0,4,64,84,0,15.0,0.75,9.035658494706777,4,15.0,0.5161306771110648,4,15.0
130.0,20,0,1,67,87,0,1.0,0.05,8.52644355648964,1,15.0,0.49653083705261597,1,15.0
