step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,4,0,0,0,4,0,0.0,0.0,13.263524160420644,0,0.0,0.960058667464712,0,0.0
10.0,10,0,0,0,10,0,0.0,0.0,12.843212780726097,0,0.0,0.947775493523368,0,0.0
15.0,15,0,0,0,15,0,0.0,0.0,12.846856297943258,0,0.0,0.9486058100175607,0,0.0
20.0,20,0,1,0,20,0,2.0,0.1,10.814763854772181,1,2.0,0.7463003938340949,1,2.0
25.0,22,0,4,1,23,0,19.0,0.8636363636363636,9.507704297247818,4,19.0,0.6075777914025238,4,19.0
30.0,23,0,1,3,26,0,1.0,0.043478260869565216,7.8940012339707275,1,18.0,0.4818289624540552,1,18.0
35.0,22,0,5,7,29,0,21.0,0.9545454545454546,8.592574287684227,5,21.0,0.4736061363559549,5,21.0
40.0,24,0,2,9,33,0,7.0,0.2916666666666667,7.958516089432245,2,30.0,0.44006465711306103,2,30.0
45.0,24,0,1,13,37,0,3.0,0.125,9.185659702562054,1,10.0,0.5575508834017261,1,10.0
50.0,25,0,1,16,41,0,8.0,0.32,11.066921833331001,1,8.0,0.7413917909359042,1,8.0
55.0,22,0,2,20,42,0,14.0,0.6363636363636364,10.00114551752858,2,14.0,0.5439510148292774,2,14.0
60.0,21,0,0,24,45,0,0.0,0.0,8.88925255360731,0,4.0,0.5393661423176475,0,4.0
65.0,19,0,3,29,48,0,10.0,0.5263157894736842,10.186436179659813,3,10.0,0.6373764481318491,3,10.0
70.0,18,0,0,33,51,0,0.0,0.0,10.808889809142663,0,4.0,0.7978924719651957,0,4.0
75.0,19,0,1,37,56,0,1.0,0.05263157894736842,11.517735655163074,1,1.0,0.8016356742097926,1,1.0
80.0,21,0,1,39,60,0,6.0,0.2857142857142857,11.158502205938394,1,6.0,0.7547144767726626,1,6.0
85.0,21,0,2,42,63,0,14.0,0.6666666666666666,10.5943884971981,2,14.0,0.6915416422908311,2,14.0
90.0,20,0,0,47,67,0,0.0,0.0,10.328343022632048,0,3.0,0.7006595553317604,0,3.0
95.0,20,0,3,52,72,0,8.0,0.4,10.445616573377434,3,8.0,0.6720441049811374,3,8.0
100.0,23,0,0,54,77,0,0.0,0.0,8.470996362694862,0,5.0,0.610182615474474,0,5.0
105.0,26,0,1,57,83,0,1.0,0.038461538461538464,9.32741703819214,1,1.0,0.6380198214169145,1,1.0
110.0,29,0,1,58,87,0,6.0,0.20689655172413793,9.99818753112798,1,6.0,0.6698725879115427,1,6.0
115.0,32,0,3,61,93,0,17.0,0.53125,9.6260326857381,3,17.0,0.6615483254320096,3,17.0
120.0,30,0,2,66,96,0,3.0,0.1,7.693127907899748,2,13.0,0.46547447280567605,2,13.0
125.0,31,0,6,70,101,0,25.0,0.8064516129032258,8.288077237292708,6,25.0,0.4857628690677055,6,25.0
130.0,31,0,5,74,105,0,12.0,0.3870967741935484,7.885685208560586,5,38.0,0.4612777369063446,5,38.0
135.0,30,0,5,79,109,0,25.0,0.8333333333333334,7.877349586986715,5,33.0,0.4363831924910719,5,33.0
140.0,33,0,2,82,115,0,4.0,0.12121212121212122,7.737317291406761,2,28.0,0.45614449463877665,2,28.0
145.0,33,0,6,85,118,0,19.0,0.5757575757575758,7.466921946502508,6,22.0,0.3790628147589739,6,22.0
150.0,31,0,9,90,121,0,21.0,0.6774193548387096,5.284565004266816,9,47.0,0.23963671480820367,9,47.0
155.0,28,0,6,94,122,0,26.0,0.9285714285714286,5.907897089882899,6,61.0,0.2710821095763791,6,61.0
160.0,29,0,2,96,125,0,6.0,0.20689655172413793,6.567883219405532,2,55.0,0.33062730495864084,2,55.0
165.0,28,0,8,99,127,0,34.0,1.2142857142857142,6.5800689687522205,8,65.0,0.2906636406452797,8,65.0
170.0,28,0,9,103,131,0,28.0,1.0,6.169200036157835,9,82.0,0.30156153415252834,9,82.0
175.0,28,0,3,107,135,0,17.0,0.6071428571428571,7.974974821713656,3,66.0,0.44231776384192417,3,66.0
180.0,29,0,4,109,138,0,36.0,1.2413793103448276,8.771380307310293,4,42.0,0.4758963510893889,4,42.0
185.0,31,0,3,111,142,0,3.0,0.0967741935483871,7.842837716060007,3,32.0,0.4344020168026555,3,32.0
190.0,30,0,8,117,147,0,29.0,0.9666666666666667,8.492157692712482,8,35.0,0.4229821771576152,8,35.0
195.0,30,0,5,121,151,0,21.0,0.7,6.831599108131368,5,52.0,0.3501519553108295,5,52.0
200.0,28,0,2,126,154,0,10.0,0.35714285714285715,7.596303552435766,2,43.0,0.42058565729502567,2,43.0
205.0,27,0,3,128,155,0,25.0,0.9259259259259259,8.940677724993224,3,31.0,0.42359209546920124,3,31.0
210.0,25,0,2,132,157,0,2.0,0.08,6.924395569278574,2,22.0,0.31245028546600523,2,22.0
215.0,21,0,7,137,158,0,28.0,1.3333333333333333,7.043150525144093,7,34.0,0.27573238947616857,7,34.0
220.0,23,0,4,140,163,0,16.0,0.6956521739130435,7.967735108721665,4,47.0,0.4397026968911758,4,47.0
225.0,22,0,2,144,166,0,9.0,0.4090909090909091,10.086872940752379,2,16.0,0.6302246495537348,2,16.0
230.0,23,0,2,146,169,0,19.0,0.8260869565217391,11.607155811345883,2,19.0,0.7314923473672338,2,19.0
