step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,3,0,0,0,3,0,0.0,0.0,12.141845159118,0,0.0,0.9245597328767552,0,0.0
10.0,7,0,0,0,7,0,0.0,0.0,12.729247732597685,0,0.0,0.9549339639733864,0,0.0
15.0,11,0,0,0,11,0,0.0,0.0,12.60493627820632,0,0.0,0.9554312223824328,0,0.0
20.0,17,0,0,0,17,0,0.0,0.0,11.803183922986797,0,0.0,0.8615325766200636,0,0.0
25.0,19,0,1,1,20,0,4.0,0.21052631578947367,11.730678744763495,1,4.0,0.7897195631532038,1,4.0
30.0,20,0,1,4,24,0,9.0,0.45,11.784652003316948,1,9.0,0.8214976545173694,1,9.0
35.0,20,0,2,7,27,0,16.0,0.8,10.550550624351551,2,16.0,0.6575351739834197,2,16.0
40.0,17,0,0,10,27,0,0.0,0.0,8.363317384083638,0,1.0,0.4368055847404311,0,1.0
45.0,16,0,2,13,29,0,9.0,0.5625,9.441001937440003,2,9.0,0.340195660023269,2,9.0
50.0,17,0,0,17,34,0,0.0,0.0,11.103031709041447,0,3.0,0.7552106603224527,0,3.0
55.0,16,0,0,21,37,0,0.0,0.0,12.158459302713002,0,0.0,0.8435901157646849,0,0.0
60.0,15,0,0,23,38,0,0.0,0.0,11.907163882593096,0,0.0,0.7977978067753385,0,0.0
65.0,14,0,2,27,41,0,4.0,0.2857142857142857,10.778293936187945,2,4.0,0.5879216529011018,2,4.0
70.0,15,0,0,29,44,0,0.0,0.0,10.782166699930405,0,2.0,0.791355018672779,0,2.0
75.0,14,0,0,34,48,0,0.0,0.0,11.88872009447661,0,0.0,0.8434488719278613,0,0.0
80.0,17,0,1,34,51,0,5.0,0.29411764705882354,11.350276537368153,1,5.0,0.7638107399539124,1,5.0
85.0,16,0,2,38,54,0,14.0,0.875,10.46009640166196,2,14.0,0.6687755455524313,2,14.0
90.0,16,0,3,41,57,0,29.0,1.8125,10.372306729203267,3,29.0,0.6540693842404322,3,29.0
95.0,20,0,0,43,63,0,0.0,0.0,10.338668699220426,0,8.0,0.752775229582794,0,8.0
100.0,21,0,1,45,66,0,3.0,0.14285714285714285,9.237014240430035,1,3.0,0.5621997950218574,1,3.0
105.0,23,0,1,48,71,0,1.0,0.043478260869565216,8.01808263063757,1,8.0,0.46770152333708276,1,8.0
110.0,22,0,2,52,74,0,8.0,0.36363636363636365,8.624634720526982,2,9.0,0.4811604057823825,2,9.0
115.0,26,0,3,52,78,0,21.0,0.8076923076923077,10.387552988398758,3,21.0,0.596606311983896,3,21.0
120.0,25,0,3,56,81,0,36.0,1.44,10.78348412670569,3,36.0,0.6306442004771428,3,36.0
