step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,3,0,0,0,3,0,0.0,0.0,15.21873610590817,0,0.0,0.9880601106676768,0,0.0
10.0,7,0,0,0,7,0,0.0,0.0,13.333910081451219,0,0.0,0.9189750918865416,0,0.0
15.0,13,0,0,0,13,0,0.0,0.0,12.128926424810922,0,0.0,0.8823720163109339,0,0.0
20.0,16,0,3,0,16,0,7.0,0.4375,11.324707102054855,3,7.0,0.7147426963214131,3,7.0
25.0,17,0,4,1,18,0,23.0,1.3529411764705883,9.656679209152376,4,23.0,0.476244521927862,4,23.0
30.0,17,0,0,3,20,0,0.0,0.0,8.422344098860965,0,15.0,0.4858851602596109,0,15.0
35.0,17,0,3,6,23,0,9.0,0.5294117647058824,9.65428210816232,3,9.0,0.5370137797194343,3,9.0
40.0,17,0,0,8,25,0,0.0,0.0,10.309492209505338,0,9.0,0.7055084406786197,0,9.0
45.0,15,0,0,12,27,0,0.0,0.0,11.11401683443577,0,0.0,0.6745567951172308,0,0.0
50.0,18,0,2,14,32,0,7.0,0.3888888888888889,11.816023387767602,2,7.0,0.748220357787003,2,7.0
55.0,18,0,0,18,36,0,0.0,0.0,11.32275259429042,0,0.0,0.8104470620082435,0,0.0
60.0,17,0,3,22,39,0,9.0,0.5294117647058824,9.65470868783298,3,9.0,0.5942526575549214,3,9.0
65.0,19,0,0,23,42,0,0.0,0.0,7.986094737041424,0,8.0,0.516931194916645,0,8.0
70.0,20,0,3,26,46,0,11.0,0.55,9.562903622859245,3,11.0,0.5935470131111612,3,11.0
75.0,21,0,1,27,48,0,1.0,0.047619047619047616,10.048444922083373,1,10.0,0.6405654836848377,1,10.0
80.0,19,0,2,31,50,0,10.0,0.5263157894736842,10.850521134772094,2,10.0,0.6144061426265807,2,10.0
85.0,17,0,1,35,52,0,1.0,0.058823529411764705,8.183023397807965,1,4.0,0.36636880659693616,1,4.0
90.0,17,0,2,39,56,0,9.0,0.5294117647058824,10.53545621345144,2,9.0,0.6604512988216311,2,9.0
95.0,19,0,1,41,60,0,2.0,0.10526315789473684,10.514612026771216,1,2.0,0.6901047139747107,1,2.0
100.0,20,0,3,45,65,0,17.0,0.85,10.810097277307948,3,17.0,0.6873312103296402,3,17.0
105.0,24,0,1,47,71,0,2.0,0.08333333333333333,9.150986772957847,1,10.0,0.5908759880502054,1,10.0
110.0,25,0,2,51,76,0,9.0,0.36,8.651557680562806,2,9.0,0.5311199480649406,2,9.0
115.0,28,0,2,51,79,0,19.0,0.6785714285714286,10.256782640092828,2,19.0,0.619580962840919,2,19.0
120.0,26,0,3,54,80,0,31.0,1.1923076923076923,9.29707766210452,3,31.0,0.4946417696672059,3,31.0
125.0,24,0,2,59,83,0,3.0,0.125,8.047365020982758,2,14.0,0.4226103939852124,2,14.0
130.0,20,0,4,64,84,0,19.0,0.95,8.67807099133807,4,19.0,0.3714280996303155,4,19.0
135.0,17,0,2,69,86,0,2.0,0.11764705882352941,7.601344554672638,2,21.0,0.33762705634308476,2,21.0
140.0,21,0,1,73,94,0,6.0,0.2857142857142857,11.685918106074666,1,6.0,0.8081279852194657,1,6.0
145.0,21,0,0,75,96,0,0.0,0.0,11.461807372615436,0,0.0,0.7891231982242078,0,0.0
150.0,20,0,2,78,98,0,7.0,0.35,9.8066502794949,2,7.0,0.5130101321745989,2,7.0
155.0,18,0,0,83,101,0,0.0,0.0,8.592584064507031,0,8.0,0.5181177898702525,0,8.0
160.0,19,0,0,85,104,0,0.0,0.0,11.417230489584194,0,0.0,0.7536110248545477,0,0.0
165.0,19,0,0,88,107,0,0.0,0.0,12.53670660857285,0,0.0,0.8956038251777688,0,0.0
170.0,20,0,1,91,111,0,2.0,0.1,11.312227384302576,1,2.0,0.8304469758163351,1,2.0
175.0,18,0,0,96,114,0,0.0,0.0,11.376557512837673,0,0.0,0.9439216654928371,0,0.0
180.0,19,0,1,100,119,0,2.0,0.10526315789473684,11.378300172517918,1,2.0,0.7829167880913915,1,2.0
185.0,17,0,0,106,123,0,0.0,0.0,9.582287486776284,0,0.0,0.6612521480635141,0,0.0
190.0,22,0,1,106,128,0,2.0,0.09090909090909091,10.091123745164326,1,2.0,0.6783261582192844,1,2.0
195.0,23,0,3,108,131,0,12.0,0.5217391304347826,10.247667117407154,3,12.0,0.6747899537043797,3,12.0
200.0,23,0,3,111,134,0,27.0,1.173913043478261,10.197408251538825,3,27.0,0.6640083213934218,3,27.0
205.0,22,0,2,117,139,0,2.0,0.09090909090909091,8.620016023579234,2,12.0,0.5557738064585973,2,12.0
210.0,21,0,6,120,141,0,26.0,1.2380952380952381,8.762247355403364,6,26.0,0.4564338386141652,6,26.0
215.0,21,0,3,123,144,0,7.0,0.3333333333333333,7.641121029115927,3,35.0,0.3974640055534647,3,35.0
220.0,20,0,1,126,146,0,3.0,0.15,9.079280274092742,1,11.0,0.571245724554785,1,11.0
225.0,20,0,2,128,148,0,10.0,0.5,10.600318058219123,2,10.0,0.6898138257884815,2,10.0
