step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,3,0,0,0,3,0,0.0,0.0,13.505760607425584,0,0.0,0.9386870394171112,0,0.0
10.0,9,0,0,0,9,0,0.0,0.0,12.67949807477943,0,0.0,0.9311560111678447,0,0.0
15.0,12,0,0,0,12,0,0.0,0.0,11.696239460800845,0,0.0,0.9446259801090852,0,0.0
20.0,16,0,1,0,16,0,1.0,0.0625,10.534977182990765,1,1.0,0.7433357956137201,1,1.0
25.0,21,0,3,1,22,0,12.0,0.5714285714285714,10.40737902914278,3,12.0,0.72440581127779,3,12.0
30.0,24,0,5,3,27,0,31.0,1.2916666666666667,9.003699120425155,5,31.0,0.6272163138275824,5,31.0
35.0,24,0,7,5,29,0,62.0,2.5833333333333335,8.250360172391412,7,62.0,0.4806356619818865,7,62.0
40.0,24,0,8,7,31,0,98.0,4.083333333333333,7.380584600985692,8,98.0,0.36843683559593604,8,98.0
45.0,25,0,9,9,34,0,142.0,5.68,7.7035348141353746,9,142.0,0.34268890427637233,9,142.0
50.0,25,0,3,14,39,0,39.0,1.56,7.762620146669167,3,121.0,0.4872478466132687,3,121.0
55.0,26,0,2,16,42,0,9.0,0.34615384615384615,9.373490200299909,2,49.0,0.5552254998506644,2,49.0
60.0,26,0,6,20,46,0,30.0,1.1538461538461537,9.641900011443592,6,30.0,0.5133625083868979,6,30.0
65.0,26,0,2,24,50,0,6.0,0.23076923076923078,7.589252021197565,2,31.0,0.39246710249983885,2,31.0
70.0,23,0,2,30,53,0,9.0,0.391304347826087,8.326996673775383,2,15.0,0.4684669739916284,2,15.0
75.0,27,0,4,31,58,0,11.0,0.4074074074074074,7.850613534840401,4,17.0,0.4638122365558446,4,17.0
80.0,24,0,10,35,59,0,48.0,2.0,5.53108243794924,10,54.0,0.22572895833786782,10,54.0
85.0,26,0,10,37,63,0,43.0,1.6538461538461537,5.241591826322082,10,81.0,0.24832631687971407,10,81.0
90.0,26,0,5,41,67,0,15.0,0.5769230769230769,6.655756700993343,5,65.0,0.33382757369390575,5,65.0
