step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,4,0,0,0,4,0,0.0,0.0,12.662184929416359,0,0.0,0.9752130978300622,0,0.0
10.0,8,0,0,0,8,0,0.0,0.0,11.969690853395432,0,0.0,0.9622594664472712,0,0.0
15.0,10,0,0,0,10,0,0.0,0.0,11.908161916286762,0,0.0,0.9450794981199501,0,0.0
20.0,12,0,1,0,12,0,1.0,0.08333333333333333,11.083408751437323,1,1.0,0.8122862570778876,1,1.0
25.0,14,0,3,1,15,0,8.0,0.5714285714285714,10.052002437057283,3,8.0,0.6570993635647356,3,8.0
30.0,16,0,0,2,18,0,0.0,0.0,10.164420987656769,0,4.0,0.7126700579739746,0,4.0
35.0,13,0,3,5,18,0,7.0,0.5384615384615384,7.595712583301125,3,7.0,0.35404127133195845,3,7.0
40.0,13,0,0,7,20,0,0.0,0.0,8.620124668451457,0,9.0,0.47971682712147595,0,9.0
45.0,15,0,1,10,25,0,1.0,0.06666666666666667,11.895701134716079,1,1.0,0.8467803264139369,1,1.0
50.0,18,0,0,11,29,0,0.0,0.0,12.829946422199306,0,0.0,0.9574073161667462,0,0.0
55.0,17,0,0,15,32,0,0.0,0.0,11.726562044423147,0,0.0,0.7907403120414439,0,0.0
60.0,19,0,0,18,37,0,0.0,0.0,9.108932928088143,0,0.0,0.619934030453092,0,0.0
65.0,18,0,1,22,40,0,5.0,0.2777777777777778,10.954163897963845,1,5.0,0.8065064302415863,1,5.0
70.0,22,0,1,22,44,0,10.0,0.45454545454545453,10.952814316955651,1,10.0,0.749437107694996,1,10.0
75.0,22,0,3,26,48,0,21.0,0.9545454545454546,9.815755160007585,3,21.0,0.6562785963442775,3,21.0
80.0,22,0,4,29,51,0,38.0,1.7272727272727273,9.652293168218314,4,38.0,0.5708876481461367,4,38.0
85.0,20,0,0,34,54,0,0.0,0.0,9.415971275126903,0,16.0,0.635562891941429,0,16.0
90.0,21,0,3,37,58,0,7.0,0.3333333333333333,9.582069514131593,3,7.0,0.5627074652614593,3,7.0
95.0,20,0,0,40,60,0,0.0,0.0,7.893134073631951,0,9.0,0.4483680547332154,0,9.0
100.0,19,0,1,44,63,0,2.0,0.10526315789473684,9.256223362759465,1,2.0,0.6272739255969824,1,2.0
105.0,23,0,1,45,68,0,7.0,0.30434782608695654,10.331189617318323,1,7.0,0.7041145073835068,1,7.0
110.0,26,0,1,47,73,0,1.0,0.038461538461538464,10.601972369159707,1,4.0,0.784795780919404,1,4.0
115.0,22,0,4,53,75,0,13.0,0.5909090909090909,9.11947034234207,4,13.0,0.4772421007031083,4,13.0
120.0,21,0,3,56,77,0,8.0,0.38095238095238093,7.090388866399697,3,27.0,0.367402471488695,3,27.0
125.0,19,0,1,61,80,0,1.0,0.05263157894736842,8.564354456561494,1,12.0,0.5382218340487965,1,12.0
130.0,23,0,1,61,84,0,6.0,0.2608695652173913,10.631440644493896,1,6.0,0.7092746015229292,1,6.0
135.0,26,0,2,63,89,0,15.0,0.5769230769230769,11.06158420710555,2,15.0,0.7634227275900742,2,15.0
140.0,25,0,2,68,93,0,25.0,1.0,10.790595947866814,2,25.0,0.7304002137612957,2,25.0
145.0,21,0,3,74,95,0,37.0,1.7619047619047619,9.44311060323195,3,37.0,0.49935035069517614,3,37.0
150.0,19,0,0,79,98,0,0.0,0.0,8.726759256181156,0,12.0,0.5192319688898219,0,12.0
155.0,20,0,2,82,102,0,8.0,0.4,9.914903414142207,2,8.0,0.5826091501754864,2,8.0
160.0,19,0,0,84,103,0,0.0,0.0,8.388811404213277,0,5.0,0.421359783323126,0,5.0
165.0,17,0,0,88,105,0,0.0,0.0,9.230270657437602,0,0.0,0.5168214787904224,0,0.0
170.0,17,0,1,91,108,0,4.0,0.23529411764705882,11.175709818143138,1,4.0,0.795260817188801,1,4.0
175.0,18,0,1,94,112,0,9.0,0.5,11.201655461281733,1,9.0,0.8243840608963304,1,9.0
180.0,18,0,2,98,116,0,17.0,0.9444444444444444,10.880477476391022,2,17.0,0.7437958619066123,2,17.0
185.0,19,0,2,101,120,0,27.0,1.4210526315789473,11.120183410548016,2,27.0,0.691390897517846,2,27.0
190.0,17,0,3,106,123,0,41.0,2.411764705882353,10.530007215526838,3,41.0,0.65503782402951,3,41.0
195.0,20,0,3,108,128,0,56.0,2.8,10.565828074211844,3,56.0,0.7147105994391547,3,56.0
200.0,24,0,0,109,133,0,0.0,0.0,8.992750301357384,0,12.0,0.6055714213727516,0,12.0
205.0,26,0,2,113,139,0,10.0,0.38461538461538464,10.315442907848633,2,10.0,0.6989579963854263,2,10.0
210.0,27,0,2,116,143,0,3.0,0.1111111111111111,8.284852102229875,2,8.0,0.542857456962295,2,8.0
215.0,28,0,4,118,146,0,20.0,0.7142857142857143,8.201310554339084,4,20.0,0.4455430370897275,4,20.0
220.0,29,0,2,122,151,0,2.0,0.06896551724137931,7.880417534601755,2,23.0,0.46397773620565097,2,23.0
225.0,28,0,6,126,154,0,23.0,0.8214285714285714,7.447750002680329,6,23.0,0.39894728621568865,6,23.0
230.0,26,0,7,130,156,0,22.0,0.8461538461538461,6.468122135452452,7,47.0,0.31939996016973726,7,47.0
235.0,27,0,2,133,160,0,8.0,0.2962962962962963,7.152604923684276,2,42.0,0.38351227567114043,2,42.0
240.0,26,0,3,136,162,0,21.0,0.8076923076923077,9.519024791896406,3,28.0,0.5268106594433725,3,28.0
245.0,24,0,2,140,164,0,2.0,0.08333333333333333,8.179005422517918,2,15.0,0.4375526392221234,2,15.0
250.0,23,0,7,144,167,0,29.0,1.2608695652173914,8.306052151539648,7,36.0,0.4080983847193833,7,36.0
255.0,23,0,3,147,170,0,8.0,0.34782608695652173,8.123697697579738,3,39.0,0.4525377355139732,3,39.0
260.0,22,0,2,152,174,0,7.0,0.3181818181818182,9.774350152497062,2,16.0,0.6100362678500245,2,16.0
