step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,4,0,0,0,4,0,0.0,0.0,12.58194660956856,0,0.0,0.9622896816976121,0,0.0
10.0,6,0,0,0,6,0,0.0,0.0,12.997236266193402,0,0.0,0.949193980059293,0,0.0
15.0,9,0,0,0,9,0,0.0,0.0,12.060437472533827,0,0.0,0.8490223523287795,0,0.0
20.0,13,0,2,0,13,0,4.0,0.3076923076923077,11.408359368433983,2,4.0,0.7423716628001462,2,4.0
25.0,18,0,2,0,18,0,14.0,0.7777777777777778,10.853125506089436,2,14.0,0.7225766543992062,2,14.0
30.0,17,0,3,3,20,0,27.0,1.588235294117647,9.859521482236,3,27.0,0.6457757319859069,3,27.0
35.0,18,0,4,6,24,0,46.0,2.5555555555555554,9.584005796137212,4,46.0,0.6174137626320298,4,46.0
40.0,23,0,1,7,30,0,3.0,0.13043478260869565,10.612510118176889,1,21.0,0.7793131426350504,1,21.0
45.0,25,0,3,9,34,0,11.0,0.44,9.354968659841292,3,11.0,0.5556254418537493,3,11.0
50.0,24,0,2,13,37,0,4.0,0.16666666666666666,8.035158263512889,2,16.0,0.48893125781043834,2,16.0
55.0,26,0,2,17,43,0,6.0,0.23076923076923078,8.873942029546457,2,11.0,0.5614488788026207,2,11.0
60.0,27,0,4,18,45,0,23.0,0.8518518518518519,9.336239650721648,4,23.0,0.5983239917538061,4,23.0
65.0,28,0,2,20,48,0,4.0,0.14285714285714285,7.691241467117652,2,17.0,0.4570915235160167,2,17.0
70.0,27,0,6,26,53,0,28.0,1.037037037037037,8.347570956025988,6,28.0,0.45597275209105437,6,28.0
75.0,28,0,3,30,58,0,12.0,0.42857142857142855,8.748984953056498,3,40.0,0.5857225845024585,3,40.0
80.0,26,0,2,35,61,0,5.0,0.19230769230769232,8.922142413388919,2,18.0,0.5654569353649793,2,18.0
85.0,26,0,6,37,63,0,22.0,0.8461538461538461,8.822903665437037,6,22.0,0.43491339837448856,6,22.0
90.0,26,0,1,40,66,0,1.0,0.038461538461538464,7.752208097881442,1,25.0,0.40675140353835804,1,25.0
95.0,27,0,6,45,72,0,24.0,0.8888888888888888,8.666776694738887,6,24.0,0.4861816959542222,6,24.0
100.0,28,0,3,49,77,0,11.0,0.39285714285714285,8.138593218677167,3,38.0,0.4868597089675045,3,38.0
105.0,27,0,3,53,80,0,6.0,0.2222222222222222,8.053760968820844,3,19.0,0.45412837326687294,3,19.0
110.0,28,0,4,55,83,0,22.0,0.7857142857142857,9.588052067170063,4,22.0,0.5266068683565861,4,22.0
115.0,28,0,3,59,87,0,6.0,0.21428571428571427,7.849277273001965,3,23.0,0.4455918589540373,3,23.0
120.0,27,0,8,64,91,0,31.0,1.1481481481481481,8.335600091000005,8,31.0,0.45753323845864535,8,31.0
125.0,27,0,4,67,94,0,20.0,0.7407407407407407,6.951521876662143,4,47.0,0.3703282036668173,4,47.0
130.0,26,0,3,72,98,0,8.0,0.3076923076923077,6.994195129382307,3,32.0,0.4055712044127371,3,32.0
135.0,29,0,4,73,102,0,27.0,0.9310344827586207,9.079698748240421,4,27.0,0.571689333088601,4,27.0
140.0,33,0,5,75,108,0,48.0,1.4545454545454546,9.953673509546887,5,48.0,0.6504806484730921,5,48.0
145.0,30,0,1,81,111,0,2.0,0.06666666666666667,8.62980701885479,1,33.0,0.5191679426508878,1,33.0
150.0,27,0,6,87,114,0,21.0,0.7777777777777778,7.630347279373412,6,21.0,0.3687736372343414,6,21.0
155.0,25,0,7,91,116,0,16.0,0.64,5.733770537382534,7,39.0,0.23810580881583174,7,39.0
160.0,24,0,3,96,120,0,17.0,0.7083333333333334,7.289565657495127,3,36.0,0.44952506406131376,3,36.0
165.0,26,0,4,97,123,0,37.0,1.4230769230769231,8.839975643512245,4,39.0,0.5550031225470298,4,39.0
170.0,28,0,3,99,127,0,6.0,0.21428571428571427,7.557629057805406,3,26.0,0.4785728131646367,3,26.0
175.0,26,0,6,103,129,0,31.0,1.1923076923076923,8.243860205276501,6,33.0,0.39431467347057686,6,33.0
180.0,24,0,4,108,132,0,11.0,0.4583333333333333,7.188923373010428,4,41.0,0.3510343012997848,4,41.0
185.0,24,0,2,113,137,0,9.0,0.375,9.513408482424582,2,21.0,0.6119865698194603,2,21.0
190.0,27,0,2,115,142,0,19.0,0.7037037037037037,11.134571031861435,2,19.0,0.7401164234996312,2,19.0
195.0,27,0,2,119,146,0,29.0,1.0740740740740742,11.089039501026457,2,29.0,0.7173600696739406,2,29.0
200.0,27,0,3,123,150,0,43.0,1.5925925925925926,10.844429852794288,3,43.0,0.6713865550573195,3,43.0
205.0,24,0,1,129,153,0,1.0,0.041666666666666664,9.097138887583919,1,10.0,0.5363322297277997,1,10.0
210.0,20,0,5,135,155,0,18.0,0.9,7.170874304362161,5,18.0,0.31587842115539055,5,18.0
