step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,3,0,0,0,3,0,0.0,0.0,13.5484364633242,0,0.0,0.926688111327496,0,0.0
10.0,6,0,0,0,6,0,0.0,0.0,13.682295205720832,0,0.0,0.9250402678654209,0,0.0
15.0,11,0,0,0,11,0,0.0,0.0,12.824750951813625,0,0.0,0.9305158350660809,0,0.0
20.0,15,0,0,0,15,0,0.0,0.0,14.01779196406037,0,0.0,0.9437960644579678,0,0.0
25.0,17,0,2,1,18,0,2.0,0.11764705882352941,10.345098296020927,2,2.0,0.5586667733010113,2,2.0
30.0,17,0,6,5,22,0,25.0,1.4705882352941178,8.23518821896219,6,25.0,0.4855993676183986,6,25.0
35.0,18,0,2,7,25,0,4.0,0.2222222222222222,7.175042920460966,2,31.0,0.4606236031158126,2,31.0
40.0,23,0,2,8,31,0,8.0,0.34782608695652173,9.13092700378575,2,11.0,0.5816055975848817,2,11.0
45.0,27,0,4,8,35,0,24.0,0.8888888888888888,10.332279741395055,4,24.0,0.598374518507141,4,24.0
50.0,25,0,1,13,38,0,2.0,0.08,8.429787195206787,1,19.0,0.544954907469095,1,19.0
55.0,22,0,4,17,39,0,14.0,0.6363636363636364,8.288798618486426,4,14.0,0.40286297237054175,4,14.0
60.0,22,0,3,20,42,0,8.0,0.36363636363636365,8.129315600609663,3,26.0,0.421915701727689,3,26.0
65.0,21,0,2,25,46,0,10.0,0.47619047619047616,9.574454716571156,2,14.0,0.6046420140807969,2,14.0
70.0,24,0,2,27,51,0,2.0,0.08333333333333333,8.309101762005257,2,10.0,0.5335731284189674,2,10.0
75.0,27,0,7,29,56,0,26.0,0.9629629629629629,8.457471936868412,7,30.0,0.4978641167691778,7,30.0
80.0,26,0,4,33,59,0,14.0,0.5384615384615384,6.73605695153455,4,41.0,0.3925091398352887,4,41.0
85.0,24,0,2,35,59,0,4.0,0.16666666666666666,6.316172521011375,2,23.0,0.22921323606456087,2,23.0
90.0,22,0,2,38,60,0,3.0,0.13636363636363635,6.7403587491624615,2,23.0,0.25147289362096087,2,23.0
95.0,23,0,9,42,65,0,31.0,1.3478260869565217,7.041053427844572,9,46.0,0.34112753967697534,9,46.0
100.0,23,0,5,45,68,0,24.0,1.0434782608695652,6.811802005505404,5,60.0,0.408604330404795,5,60.0
105.0,24,0,2,47,71,0,2.0,0.08333333333333333,7.904062384620832,2,34.0,0.42998342321810196,2,34.0
110.0,25,0,1,49,74,0,6.0,0.24,9.953698352319304,1,10.0,0.5476746203699263,1,10.0
115.0,22,0,1,53,75,0,11.0,0.5,10.932075773439108,1,11.0,0.7078174622386132,1,11.0
120.0,19,0,1,59,78,0,16.0,0.8421052631578947,10.359858504776058,1,16.0,0.673498198559751,1,16.0
125.0,19,0,2,62,81,0,3.0,0.15789473684210525,10.104728887341087,2,4.0,0.6839645157000545,2,4.0
130.0,15,0,2,68,83,0,13.0,0.8666666666666667,10.207925209612403,2,13.0,0.5950105275030338,2,13.0
135.0,17,0,0,69,86,0,0.0,0.0,9.863880005011309,0,1.0,0.6497910321758253,0,1.0
140.0,17,0,0,73,90,0,0.0,0.0,12.47064560923169,0,0.0,0.8975247015977791,0,0.0
145.0,20,0,1,75,95,0,1.0,0.05,12.28845736244158,1,1.0,0.8381042646336083,1,1.0
150.0,19,0,1,79,98,0,6.0,0.3157894736842105,12.141711033281075,1,6.0,0.7968988825990518,1,6.0
155.0,20,0,2,84,104,0,13.0,0.65,11.536036933219862,2,13.0,0.786939658718398,2,13.0
160.0,23,0,3,85,108,0,24.0,1.0434782608695652,11.090226541034184,3,24.0,0.7207179463189888,3,24.0
165.0,23,0,3,88,111,0,39.0,1.6956521739130435,10.277680303553367,3,39.0,0.6295606179547266,3,39.0
170.0,20,0,5,94,114,0,60.0,3.0,9.258575575537575,5,60.0,0.5426703474632283,5,60.0
175.0,21,0,5,97,118,0,85.0,4.0476190476190474,9.358702991271807,5,85.0,0.5725169356112414,5,85.0
180.0,24,0,1,99,123,0,2.0,0.08333333333333333,9.16610188969827,1,44.0,0.6262427231346626,1,44.0
185.0,23,0,3,102,125,0,13.0,0.5652173913043478,8.498882896887812,3,13.0,0.46206766010607964,3,13.0
190.0,23,0,3,105,128,0,6.0,0.2608695652173913,6.780460444871847,3,20.0,0.36469465971056464,3,20.0
195.0,26,0,2,109,135,0,10.0,0.38461538461538464,9.41519759488784,2,16.0,0.5965745475352815,2,16.0
200.0,29,0,2,111,140,0,20.0,0.6896551724137931,10.745555187316556,2,20.0,0.7399364393827195,2,20.0
205.0,32,0,2,114,146,0,30.0,0.9375,10.235286036064196,2,30.0,0.6801270195987175,2,30.0
210.0,30,0,5,119,149,0,52.0,1.7333333333333334,9.253378644287933,5,52.0,0.5533794844740874,5,52.0
215.0,26,0,4,124,150,0,8.0,0.3076923076923077,6.449272241170065,4,33.0,0.29495125588860455,4,33.0
220.0,23,0,7,129,152,0,28.0,1.2173913043478262,6.824661566410055,7,32.0,0.321847757887658,7,32.0
225.0,24,0,4,131,155,0,15.0,0.625,7.960529257878604,4,43.0,0.4385127936661145,4,43.0
230.0,24,0,3,136,160,0,16.0,0.6666666666666666,9.779392396846982,3,22.0,0.6198376984095264,3,22.0
235.0,25,0,2,138,163,0,3.0,0.12,9.760384062431799,2,16.0,0.6031482679559399,2,16.0
240.0,23,0,3,143,166,0,16.0,0.6956521739130435,8.518031672701099,3,16.0,0.4304142976961036,3,16.0
