step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,3,0,0,0,3,0,0.0,0.0,12.349619651102907,0,0.0,0.9755269316754512,0,0.0
10.0,7,0,0,0,7,0,0.0,0.0,12.929381550641253,0,0.0,0.9557177904390378,0,0.0
15.0,10,0,0,0,10,0,0.0,0.0,12.844363318028936,0,0.0,0.9447592936835693,0,0.0
20.0,15,0,1,0,15,0,1.0,0.06666666666666667,12.301106463757533,1,1.0,0.8486222185181043,1,1.0
25.0,20,0,1,0,20,0,6.0,0.3,11.925090702849696,1,6.0,0.848088374034688,1,6.0
30.0,22,0,1,3,25,0,11.0,0.5,10.937483858732408,1,11.0,0.7531219331624202,1,11.0
35.0,18,0,0,8,26,0,0.0,0.0,8.908502067580486,0,0.0,0.6033926584042757,0,0.0
40.0,19,0,3,10,29,0,10.0,0.5263157894736842,9.068847398936681,3,10.0,0.4878216896623456,3,10.0
45.0,19,0,2,12,31,0,5.0,0.2631578947368421,9.136586939066797,2,13.0,0.5242511142927987,2,13.0
50.0,19,0,1,16,35,0,8.0,0.42105263157894735,10.775741431945454,1,7.0,0.7027622956546292,1,7.0
55.0,21,0,3,18,39,0,20.0,0.9523809523809523,10.976289834760976,3,17.0,0.7242146092872063,3,17.0
60.0,23,0,0,20,43,0,0.0,0.0,10.175209150324275,0,5.0,0.6525665920232605,0,5.0
65.0,23,0,3,25,48,0,7.0,0.30434782608695654,9.597087592827025,3,7.0,0.555189995506712,3,7.0
70.0,23,0,2,29,52,0,2.0,0.08695652173913043,8.307635093841386,2,11.0,0.5092102358499931,2,11.0
75.0,22,0,0,33,55,0,0.0,0.0,8.882637557624925,0,3.0,0.5486836209928172,0,3.0
80.0,25,0,2,34,59,0,3.0,0.12,10.812489669428968,2,3.0,0.6148881458791953,2,3.0
85.0,24,0,5,38,62,0,21.0,0.875,10.315987082777111,5,21.0,0.5597951475264197,5,21.0
90.0,24,0,1,43,67,0,2.0,0.08333333333333333,9.50251338625541,1,20.0,0.6407786552378774,1,20.0
