step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,2,0,0,0,2,0,0.0,0.0,14.712545465653687,0,0.0,0.9515881088561506,0,0.0
10.0,4,0,0,0,4,0,0.0,0.0,14.796821551322227,0,0.0,0.9506884793791378,0,0.0
15.0,7,0,0,0,7,0,0.0,0.0,13.91545941965342,0,0.0,0.9552792558470168,0,0.0
20.0,9,0,0,0,9,0,0.0,0.0,12.243211797765833,0,0.0,0.798530043060186,0,0.0
25.0,11,0,1,2,13,0,5.0,0.45454545454545453,10.406056275659028,1,5.0,0.6766551768143598,1,5.0
30.0,12,0,0,3,15,0,0.0,0.0,11.037643284527105,0,0.0,0.8422392693534833,0,0.0
35.0,14,0,2,4,18,0,4.0,0.2857142857142857,8.747920931994447,2,4.0,0.5389139660146958,2,4.0
40.0,15,0,0,5,20,0,0.0,0.0,8.862708566027258,0,5.0,0.5503605729292487,0,5.0
45.0,16,0,1,7,23,0,4.0,0.25,10.261052681937917,1,4.0,0.6222088247811305,1,4.0
50.0,19,0,3,8,27,0,17.0,0.8947368421052632,9.641342892149856,3,17.0,0.549137681946483,3,17.0
55.0,19,0,0,11,30,0,0.0,0.0,9.266334816379015,0,10.0,0.6558564025363682,0,10.0
60.0,20,0,2,15,35,0,4.0,0.2,9.981280333035382,2,4.0,0.6238216645978351,2,4.0
65.0,20,0,0,17,37,0,0.0,0.0,8.785439973098997,0,3.0,0.5625879814813805,0,3.0
70.0,21,0,0,21,42,0,0.0,0.0,10.394699997551031,0,0.0,0.6833807290678829,0,0.0
75.0,24,0,2,22,46,0,4.0,0.16666666666666666,10.676846468672087,2,4.0,0.678677596145256,2,4.0
80.0,24,0,5,24,48,0,23.0,0.9583333333333334,9.82959869809926,5,23.0,0.5078336539978426,5,23.0
85.0,21,0,5,29,50,0,48.0,2.2857142857142856,9.862944470609234,5,48.0,0.4527451002261299,5,48.0
90.0,17,0,0,35,52,0,0.0,0.0,8.48453836690375,0,34.0,0.4609718823078152,0,34.0
95.0,19,0,3,38,57,0,12.0,0.631578947368421,10.838985309120053,3,12.0,0.6774916666466257,3,12.0
100.0,21,0,0,40,61,0,0.0,0.0,10.03715817417212,0,7.0,0.6825049311732485,0,7.0
105.0,22,0,2,43,65,0,6.0,0.2727272727272727,10.492986105007084,2,6.0,0.6850579501742025,2,6.0
110.0,24,0,4,46,70,0,20.0,0.8333333333333334,10.545529322014234,4,20.0,0.6625501363913611,4,20.0
115.0,27,0,0,49,76,0,0.0,0.0,10.31739298207357,0,10.0,0.7160606853589593,0,10.0
120.0,23,0,4,54,77,0,11.0,0.4782608695652174,9.997703762448097,4,11.0,0.5215026355011997,4,11.0
125.0,21,0,1,59,80,0,2.0,0.09523809523809523,7.070638130039919,1,16.0,0.3548991445441441,1,16.0
130.0,20,0,2,63,83,0,7.0,0.35,9.106084459670559,2,9.0,0.564807778555348,2,9.0
135.0,26,0,2,64,90,0,17.0,0.6538461538461539,10.836205977090085,2,17.0,0.7333625510303025,2,17.0
140.0,25,0,4,67,92,0,33.0,1.32,10.483718570224529,4,33.0,0.663908776826038,4,33.0
145.0,24,0,1,72,96,0,2.0,0.08333333333333333,8.27219234033443,1,14.0,0.49071852000927313,1,14.0
150.0,20,0,4,77,97,0,17.0,0.85,8.158657776996797,4,17.0,0.37790634899853215,4,17.0
155.0,25,0,2,79,104,0,5.0,0.2,9.426891933582702,2,24.0,0.5629812480435724,2,24.0
160.0,24,0,2,83,107,0,6.0,0.25,10.760495616582423,2,11.0,0.6653980917217557,2,11.0
165.0,26,0,4,86,112,0,21.0,0.8076923076923077,10.648309352298266,4,21.0,0.6305905711933829,4,21.0
170.0,26,0,6,89,115,0,47.0,1.8076923076923077,9.621031084999807,6,47.0,0.5420818164685176,6,47.0
175.0,27,0,1,95,122,0,1.0,0.037037037037037035,8.684288906948906,1,36.0,0.5536765901523907,1,36.0
180.0,26,0,5,100,126,0,14.0,0.5384615384615384,9.317277833835133,5,15.0,0.6021423689359483,5,15.0
185.0,28,0,3,101,129,0,7.0,0.25,7.16524865359784,3,25.0,0.3823567732166195,3,25.0
190.0,26,0,6,105,131,0,28.0,1.0769230769230769,7.707395473628472,6,29.0,0.37177958796222976,6,29.0
195.0,30,0,2,107,137,0,4.0,0.13333333333333333,7.314557843095315,2,32.0,0.4068915716661853,2,32.0
200.0,29,0,7,111,140,0,23.0,0.7931034482758621,7.8497691650304455,7,26.0,0.4310930947619597,7,26.0
205.0,27,0,6,115,142,0,21.0,0.7777777777777778,6.869273236080024,6,46.0,0.3378836276072559,6,46.0
210.0,26,0,1,120,146,0,3.0,0.11538461538461539,7.89660683615515,1,34.0,0.42013414739184873,1,34.0
215.0,27,0,3,122,149,0,14.0,0.5185185185185185,9.851880896024273,3,18.0,0.5454649540183671,3,18.0
220.0,25,0,3,126,151,0,29.0,1.16,10.486282321068556,3,29.0,0.5991948798525826,3,29.0
225.0,25,0,0,132,157,0,0.0,0.0,9.217572065880693,0,11.0,0.5975493193640555,0,11.0
230.0,26,0,5,135,161,0,18.0,0.6923076923076923,9.350129028104842,5,18.0,0.569229956476291,5,18.0
235.0,26,0,3,140,166,0,9.0,0.34615384615384615,7.599599828960984,3,31.0,0.45921552342090477,3,31.0
240.0,26,0,3,144,170,0,12.0,0.46153846153846156,7.568326624641191,3,17.0,0.4196591550804133,3,17.0
245.0,30,0,3,145,175,0,27.0,0.9,9.448114715517969,3,27.0,0.5929646096965537,3,27.0
