step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,3,0,0,0,3,0,0.0,0.0,13.174759905326715,0,0.0,0.9652107099698277,0,0.0
10.0,7,0,0,0,7,0,0.0,0.0,12.847476002116045,0,0.0,0.9342913722086156,0,0.0
15.0,12,0,0,0,12,0,0.0,0.0,11.185501520748025,0,0.0,0.8092697967667142,0,0.0
20.0,15,0,2,0,15,0,7.0,0.4666666666666667,10.489467681490028,2,7.0,0.7103954255350217,2,7.0
25.0,16,0,1,1,17,0,2.0,0.125,8.711851479861902,1,5.0,0.6062895757339544,1,5.0
30.0,17,0,3,2,19,0,12.0,0.7058823529411765,10.12054997577321,3,12.0,0.6098606411284498,3,12.0
35.0,19,0,1,4,23,0,1.0,0.05263157894736842,10.259332392693318,1,5.0,0.6395206751452311,1,5.0
40.0,19,0,3,8,27,0,12.0,0.631578947368421,10.987058046746442,3,12.0,0.6601830972864214,3,12.0
45.0,20,0,3,11,31,0,27.0,1.35,11.454940459665924,3,27.0,0.7065062298731343,3,27.0
50.0,18,0,4,15,33,0,44.0,2.4444444444444446,10.068773199429913,4,44.0,0.5816446885243207,4,44.0
55.0,18,0,0,18,36,0,0.0,0.0,9.62829109495648,0,19.0,0.6463564573839371,0,19.0
60.0,19,0,2,20,39,0,3.0,0.15789473684210525,9.93332919549348,2,3.0,0.6353794957668215,2,3.0
65.0,18,0,0,24,42,0,0.0,0.0,9.293816247505356,0,2.0,0.6216855251429875,0,2.0
70.0,18,0,3,28,46,0,11.0,0.6111111111111112,10.368864835174806,3,11.0,0.6590599854878867,3,11.0
75.0,19,0,0,30,49,0,0.0,0.0,9.631353657883349,0,5.0,0.6736590324923387,0,5.0
80.0,18,0,2,33,51,0,5.0,0.2777777777777778,9.792035996084294,2,5.0,0.6316569102700231,2,5.0
85.0,20,0,0,35,55,0,0.0,0.0,9.9276887703978,0,3.0,0.669595813008714,0,3.0
90.0,18,0,0,38,56,0,0.0,0.0,11.279985880848137,0,0.0,0.7762486924017206,0,0.0
95.0,16,0,1,42,58,0,1.0,0.0625,10.228927789011417,1,1.0,0.5270472573402619,1,1.0
100.0,17,0,3,44,61,0,14.0,0.8235294117647058,10.1378824045214,3,14.0,0.587831409742397,3,14.0
105.0,15,0,0,49,64,0,0.0,0.0,9.092406592408233,0,6.0,0.6573383046219304,0,6.0
110.0,13,0,2,53,66,0,5.0,0.38461538461538464,9.889082085481618,2,5.0,0.6139119607495174,2,5.0
115.0,16,0,0,53,69,0,0.0,0.0,10.1606454955593,0,2.0,0.6852207916977303,0,2.0
120.0,15,0,1,57,72,0,3.0,0.2,11.261837336490593,1,3.0,0.8022529140673029,1,3.0
125.0,19,0,1,58,77,0,8.0,0.42105263157894735,12.048336782927242,1,8.0,0.8492858382225286,1,8.0
130.0,20,0,1,62,82,0,13.0,0.65,11.837729821233077,1,13.0,0.8611663386667893,1,13.0
135.0,22,0,1,65,87,0,18.0,0.8181818181818182,11.439430512385279,1,18.0,0.8067097770486635,1,18.0
140.0,23,0,3,68,91,0,29.0,1.2608695652173914,11.03107879449778,3,29.0,0.7362001745795149,3,29.0
145.0,21,0,3,72,93,0,44.0,2.0952380952380953,9.35778831997406,3,44.0,0.5376605532280323,3,44.0
150.0,24,0,2,74,98,0,3.0,0.125,8.446773068305452,2,20.0,0.48719083073645525,2,20.0
155.0,22,0,6,78,100,0,24.0,1.0909090909090908,8.575608173209869,6,24.0,0.44946573322732236,6,24.0
160.0,23,0,2,81,104,0,3.0,0.13043478260869565,7.599159916412111,2,28.0,0.4223506405072365,2,28.0
165.0,20,0,2,85,105,0,6.0,0.3,9.59276357196282,2,9.0,0.571564063391692,2,9.0
170.0,21,0,2,87,108,0,16.0,0.7619047619047619,10.714323248705368,2,16.0,0.5944342769410166,2,16.0
175.0,19,0,2,90,109,0,3.0,0.15789473684210525,9.660227554908827,2,5.0,0.5635966388723089,2,5.0
180.0,18,0,2,96,114,0,13.0,0.7222222222222222,10.00144398238436,2,13.0,0.5951278019819327,2,13.0
185.0,21,0,0,99,120,0,0.0,0.0,9.780015442697668,0,3.0,0.7349458770080844,0,3.0
190.0,22,0,0,102,124,0,0.0,0.0,11.395058941177085,0,0.0,0.8666681011144987,0,0.0
195.0,22,0,2,104,126,0,3.0,0.13636363636363635,10.399642235647852,2,3.0,0.6594433250970331,2,3.0
