step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,5,0,0,0,5,0,0.0,0.0,13.748785101835612,0,0.0,0.9609323801691294,0,0.0
10.0,10,0,0,0,10,0,0.0,0.0,13.937671489176111,0,0.0,0.9588882279020503,0,0.0
15.0,15,0,0,0,15,0,0.0,0.0,13.188784416648941,0,0.0,0.8718865434548039,0,0.0
20.0,19,0,1,0,19,0,2.0,0.10526315789473684,13.194159866276538,1,2.0,0.8501609288794646,1,2.0
25.0,21,0,1,2,23,0,7.0,0.3333333333333333,12.740683867126998,1,7.0,0.8181822428462618,1,7.0
30.0,17,0,1,7,24,0,12.0,0.7058823529411765,11.796342539893242,1,12.0,0.7265870881274868,1,12.0
35.0,20,0,0,12,32,0,0.0,0.0,10.853395802345622,0,0.0,0.7407353563373622,0,0.0
40.0,20,0,3,16,36,0,10.0,0.5,10.60827147367051,3,10.0,0.7026921963752325,3,10.0
45.0,23,0,0,17,40,0,0.0,0.0,7.338160171662702,0,7.0,0.4591071100027706,0,7.0
50.0,23,0,3,20,43,0,9.0,0.391304347826087,8.253325811254335,3,9.0,0.5187423448835878,3,9.0
55.0,27,0,4,20,47,0,27.0,1.0,9.968242869741372,4,27.0,0.5995225602918162,4,27.0
60.0,26,0,1,24,50,0,2.0,0.07692307692307693,8.640521533970404,1,24.0,0.4916809400049982,1,24.0
65.0,23,0,5,29,52,0,17.0,0.7391304347826086,8.974407245764613,5,17.0,0.4902946520948485,5,17.0
70.0,24,0,1,33,57,0,1.0,0.041666666666666664,8.54515108035903,1,19.0,0.5109679522879593,1,19.0
75.0,26,0,1,37,63,0,1.0,0.038461538461538464,10.598824901972232,1,2.0,0.7079065202460615,1,2.0
80.0,25,0,1,41,66,0,6.0,0.24,10.55040306632572,1,6.0,0.6657159272229777,1,6.0
85.0,26,0,3,45,71,0,18.0,0.6923076923076923,10.571666323398496,3,18.0,0.6757502158982365,3,18.0
90.0,25,0,4,50,75,0,36.0,1.44,9.710066668070867,4,36.0,0.6017353680776105,4,36.0
95.0,23,0,1,53,76,0,2.0,0.08695652173913043,8.419275378583025,1,22.0,0.5777334657066642,1,22.0
100.0,24,0,3,56,80,0,12.0,0.5,8.163738982181721,3,12.0,0.4399289436639794,3,12.0
105.0,24,0,1,61,85,0,3.0,0.125,9.533016200320622,1,16.0,0.6376714208635939,1,16.0
110.0,25,0,0,65,90,0,0.0,0.0,10.12151820229481,0,3.0,0.6849115034369578,0,3.0
115.0,25,0,1,68,93,0,1.0,0.04,10.165812516432101,1,1.0,0.6366485945949385,1,1.0
120.0,27,0,4,70,97,0,13.0,0.48148148148148145,9.75858303736702,4,13.0,0.6037572109923098,4,13.0
125.0,25,0,1,76,101,0,1.0,0.04,8.83156106473567,1,10.0,0.6015949355954296,1,10.0
130.0,22,0,4,81,103,0,16.0,0.7272727272727273,9.13582900618538,4,16.0,0.5795098898108282,4,16.0
135.0,20,0,1,85,105,0,1.0,0.05,8.177931055671182,1,18.0,0.5330202543994937,1,18.0
140.0,17,0,2,88,105,0,9.0,0.5294117647058824,8.41310746563331,2,9.0,0.38721242072728285,2,9.0
145.0,17,0,3,91,108,0,23.0,1.3529411764705883,10.012938500309629,3,20.0,0.49448841596235676,3,20.0
150.0,20,0,0,94,114,0,0.0,0.0,11.586641663506834,0,8.0,0.8860066809947454,0,8.0
155.0,17,0,1,99,116,0,1.0,0.058823529411764705,10.698867719057281,1,1.0,0.733288787738083,1,1.0
160.0,16,0,1,102,118,0,1.0,0.0625,8.235467769309512,1,2.0,0.5705891952255184,1,2.0
165.0,18,0,3,103,121,0,9.0,0.5,9.30093024353203,3,9.0,0.6124186238323418,3,9.0
170.0,18,0,1,106,124,0,2.0,0.1111111111111111,10.02415778213824,1,7.0,0.6524604703005822,1,7.0
175.0,17,0,2,108,125,0,11.0,0.6470588235294118,9.594313451566011,2,11.0,0.4973973127096831,2,11.0
180.0,20,0,0,112,132,0,0.0,0.0,10.196104833575237,0,5.0,0.6972169706070425,0,5.0
185.0,20,0,1,115,135,0,4.0,0.2,11.820923918113353,1,4.0,0.8776599172390795,1,4.0
190.0,20,0,1,118,138,0,9.0,0.45,10.584183027712632,1,9.0,0.693247550347515,1,9.0
195.0,24,0,0,120,144,0,0.0,0.0,10.504277935041474,0,2.0,0.7166345634120734,0,2.0
200.0,23,0,2,126,149,0,6.0,0.2608695652173913,10.229945127097617,2,6.0,0.668240362290501,2,6.0
205.0,24,0,0,129,153,0,0.0,0.0,8.856089912457204,0,7.0,0.5895761583109815,0,7.0
210.0,22,0,3,133,155,0,7.0,0.3181818181818182,8.221957689555953,3,7.0,0.47965071027174666,3,7.0
215.0,26,0,5,134,160,0,28.0,1.0769230769230769,10.369443090994396,5,28.0,0.5665544804481462,5,28.0
220.0,26,0,1,138,164,0,1.0,0.038461538461538464,10.217919043103457,1,23.0,0.6637209586214887,1,23.0
225.0,25,0,3,142,167,0,14.0,0.56,9.771022989249106,3,14.0,0.5544163750309921,3,14.0
230.0,21,0,2,147,168,0,4.0,0.19047619047619047,8.033460586487802,2,18.0,0.38055346310554317,2,18.0
235.0,18,0,1,152,170,0,1.0,0.05555555555555555,10.307374959198592,1,5.0,0.5834620924732642,1,5.0
240.0,17,0,1,154,171,0,1.0,0.058823529411764705,9.442363872194937,1,1.0,0.4285191187990571,1,1.0
245.0,13,0,5,159,172,0,20.0,1.5384615384615385,7.596756402263832,5,20.0,0.27583291802032456,5,20.0
250.0,12,0,0,162,174,0,0.0,0.0,7.589175382924803,0,22.0,0.4523924955452258,0,22.0
255.0,15,0,0,164,179,0,0.0,0.0,12.114443264113877,0,0.0,0.8888256433610879,0,0.0
260.0,18,0,0,164,182,0,0.0,0.0,11.657147560372715,0,0.0,0.8414282860802388,0,0.0
265.0,17,0,1,168,185,0,1.0,0.058823529411764705,9.713960899765976,1,1.0,0.6342198289514956,1,1.0
270.0,16,0,3,172,188,0,13.0,0.8125,10.666629460795708,3,13.0,0.679021683802921,3,13.0
275.0,19,0,2,173,192,0,2.0,0.10526315789473684,9.385871956327684,2,8.0,0.6676727746003994,2,8.0
280.0,21,0,3,176,197,0,13.0,0.6190476190476191,10.175827756830232,3,13.0,0.679044874270925,3,13.0
285.0,22,0,0,177,199,0,0.0,0.0,10.324672279069343,0,8.0,0.6924980547092124,0,8.0
290.0,21,0,3,182,203,0,6.0,0.2857142857142857,9.459725156158104,3,6.0,0.5117518565781868,3,6.0
295.0,22,0,2,184,206,0,3.0,0.13636363636363635,7.910126234677384,2,14.0,0.42606433509102704,2,14.0
300.0,21,0,1,187,208,0,7.0,0.3333333333333333,8.909180358191328,1,8.0,0.5029278972973792,1,8.0
305.0,24,0,1,190,214,0,12.0,0.5,11.75947597942176,1,12.0,0.8101959990828683,1,12.0
310.0,26,0,2,193,219,0,2.0,0.07692307692307693,10.920327727884224,2,2.0,0.7121645010371502,2,2.0
315.0,25,0,4,198,223,0,19.0,0.76,10.10667336550001,4,19.0,0.5591146929366452,4,19.0
320.0,23,0,2,203,226,0,3.0,0.13043478260869565,8.637716534895937,2,21.0,0.5120035551158953,2,21.0
325.0,19,0,0,209,228,0,0.0,0.0,9.60150597489889,0,2.0,0.6243897686229828,0,2.0
330.0,21,0,3,209,230,0,8.0,0.38095238095238093,9.99701486771143,3,8.0,0.5292755975062625,3,8.0
335.0,23,0,2,212,235,0,5.0,0.21739130434782608,9.414162044779786,2,12.0,0.6147172362385537,2,12.0
340.0,24,0,3,218,242,0,17.0,0.7083333333333334,11.007724568497975,3,17.0,0.7283498922152478,3,17.0
345.0,24,0,0,221,245,0,0.0,0.0,8.950675301255266,0,6.0,0.5882164873273822,0,6.0
350.0,26,0,2,225,251,0,8.0,0.3076923076923077,9.658484450644242,2,8.0,0.6153446097607282,2,8.0
355.0,32,0,4,226,258,0,26.0,0.8125,10.454258534465328,4,26.0,0.6553862732959684,4,26.0
360.0,33,0,3,229,262,0,6.0,0.18181818181818182,8.205995349780602,3,23.0,0.5078301804225549,3,23.0
365.0,31,0,8,234,265,0,33.0,1.064516129032258,7.333855262837889,8,33.0,0.3870023929719324,8,33.0
370.0,31,0,8,238,269,0,29.0,0.9354838709677419,5.46022128412062,8,59.0,0.27480830140536044,8,59.0
375.0,31,0,6,242,273,0,36.0,1.1612903225806452,6.431183397158015,6,64.0,0.32103798623507673,6,64.0
380.0,30,0,6,244,274,0,66.0,2.2,8.067923739714102,6,68.0,0.32686985464475704,6,68.0
385.0,28,0,7,248,276,0,97.0,3.4642857142857144,8.906911267977708,7,97.0,0.449113734416948,7,97.0
390.0,26,0,4,254,280,0,10.0,0.38461538461538464,7.303252835282113,4,84.0,0.4081507376178038,4,84.0
395.0,24,0,4,256,280,0,21.0,0.875,8.464530419579653,4,28.0,0.4167273625838704,4,28.0
400.0,21,0,2,262,283,0,4.0,0.19047619047619047,6.944278004218934,2,30.0,0.3089865328621899,2,30.0
405.0,23,0,5,266,289,0,26.0,1.1304347826086956,9.1277094534323,5,33.0,0.5950248354458846,5,33.0
410.0,23,0,1,268,291,0,2.0,0.08695652173913043,8.85997064126496,1,24.0,0.5242974073184282,1,24.0
415.0,21,0,4,272,293,0,17.0,0.8095238095238095,7.6600718063243,4,17.0,0.3547537015231886,4,17.0
420.0,23,0,3,274,297,0,8.0,0.34782608695652173,8.1992899393445,3,25.0,0.4944962847196317,3,25.0
425.0,25,0,1,278,303,0,3.0,0.12,10.403400609064184,1,12.0,0.7060832163248499,1,12.0
430.0,27,0,2,281,308,0,9.0,0.3333333333333333,11.213974445393356,2,9.0,0.7813439486872508,2,9.0
435.0,28,0,3,284,312,0,20.0,0.7142857142857143,9.971685121304844,3,20.0,0.6465151317567748,3,20.0
440.0,28,0,1,288,316,0,1.0,0.03571428571428571,8.372053932838325,1,12.0,0.48107055240067126,1,12.0
445.0,26,0,5,294,320,0,21.0,0.8076923076923077,8.276904171146027,5,21.0,0.48640292218329834,5,21.0
450.0,29,0,5,296,325,0,15.0,0.5172413793103449,7.793617850548918,5,38.0,0.46488538725322925,5,38.0
455.0,29,0,2,300,329,0,10.0,0.3448275862068966,8.044325938380263,2,25.0,0.45411734641611956,2,25.0
460.0,32,0,4,303,335,0,28.0,0.875,9.04757876438677,4,28.0,0.5270974915083129,4,28.0
465.0,32,0,6,306,338,0,54.0,1.6875,9.709462088661724,6,54.0,0.5889898486309018,6,54.0
470.0,29,0,0,312,341,0,0.0,0.0,7.296260147379861,0,40.0,0.41709624602853,0,40.0
475.0,27,0,6,316,343,0,20.0,0.7407407407407407,7.88160429601576,6,20.0,0.3850395587831318,6,20.0
480.0,26,0,7,321,347,0,19.0,0.7307692307692307,6.755979657569494,7,43.0,0.34307418600917694,7,43.0
485.0,26,0,3,325,351,0,23.0,0.8846153846153846,7.819023769422744,3,37.0,0.43920234048046464,3,37.0
490.0,28,0,2,327,355,0,2.0,0.07142857142857142,8.216651226123941,2,16.0,0.4662653214791438,2,16.0
495.0,26,0,7,331,357,0,25.0,0.9615384615384616,6.552392266259616,7,30.0,0.27652435499251227,7,30.0
500.0,26,0,8,335,361,0,28.0,1.0769230769230769,5.682499481620918,8,55.0,0.30498712879459233,8,55.0
505.0,25,0,2,339,364,0,3.0,0.12,6.953508603453788,2,49.0,0.38763651731998416,2,49.0
510.0,26,0,1,339,365,0,6.0,0.23076923076923078,8.728489463986614,1,22.0,0.4352110745477056,1,22.0
515.0,26,0,3,342,368,0,15.0,0.5769230769230769,10.399361169074243,3,17.0,0.6423748815444548,3,17.0
520.0,25,0,4,347,372,0,31.0,1.24,9.932271794908528,4,31.0,0.5994037819726841,4,31.0
525.0,24,0,0,352,376,0,0.0,0.0,9.93759599154511,0,13.0,0.6771656999396058,0,13.0
530.0,19,0,2,358,377,0,6.0,0.3157894736842105,9.93618688395755,2,6.0,0.5588410336839966,2,6.0
535.0,19,0,0,361,380,0,0.0,0.0,8.342692255199795,0,5.0,0.4618113482461215,0,5.0
540.0,19,0,1,365,384,0,4.0,0.21052631578947367,11.207813626572545,1,4.0,0.7444857122563862,1,4.0
545.0,20,0,1,368,388,0,9.0,0.45,11.707217069425562,1,9.0,0.8270903644477497,1,9.0
550.0,22,0,1,370,392,0,14.0,0.6363636363636364,11.436738823013458,1,14.0,0.7902700684161572,1,14.0
555.0,19,0,2,376,395,0,23.0,1.2105263157894737,11.311329574702638,2,23.0,0.7489318200869803,2,23.0
560.0,20,0,2,380,400,0,33.0,1.65,11.107531574592553,2,33.0,0.7190974883483647,2,33.0
565.0,18,0,1,384,402,0,1.0,0.05555555555555555,8.639782703137591,1,4.0,0.5789589105882765,1,4.0
570.0,20,0,4,384,404,0,15.0,0.75,9.261896615101595,4,15.0,0.4667649452635443,4,15.0
575.0,19,0,1,387,406,0,1.0,0.05263157894736842,8.70396297150632,1,16.0,0.4185376776292764,1,16.0
580.0,15,0,0,394,409,0,0.0,0.0,10.998125516480181,0,1.0,0.7527685559657697,0,1.0
585.0,16,0,0,394,410,0,0.0,0.0,12.508515821928842,0,0.0,0.821584663437358,0,0.0
590.0,15,0,1,399,414,0,2.0,0.13333333333333333,11.878026112450529,1,2.0,0.79617541631457,1,2.0
595.0,15,0,1,402,417,0,1.0,0.06666666666666667,11.595585181448785,1,1.0,0.8397222344090851,1,1.0
600.0,16,0,1,405,421,0,6.0,0.375,11.101155549446226,1,6.0,0.7118699572522039,1,6.0
