step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,5,0,0,0,5,0,0.0,0.0,14.458492864139208,0,0.0,0.9727898515367868,0,0.0
10.0,10,0,0,0,10,0,0.0,0.0,12.74531494632647,0,0.0,0.9093996765873928,0,0.0
15.0,11,0,0,0,11,0,0.0,0.0,10.104643618944841,0,0.0,0.8123871073129644,0,0.0
20.0,15,0,0,0,15,0,0.0,0.0,12.710656364584414,0,0.0,0.8534562440285024,0,0.0
25.0,18,0,1,1,19,0,4.0,0.2222222222222222,11.688045241630975,1,4.0,0.7625864236214684,1,4.0
30.0,18,0,1,4,22,0,2.0,0.1111111111111111,9.386426626221015,1,2.0,0.644858085764073,1,2.0
35.0,18,0,3,9,27,0,10.0,0.5555555555555556,10.141102444227492,3,10.0,0.6976434221981767,3,10.0
40.0,21,0,2,9,30,0,4.0,0.19047619047619047,8.714321010232553,2,10.0,0.584814404220558,2,10.0
45.0,22,0,3,12,34,0,15.0,0.6818181818181818,9.646974448950527,3,15.0,0.6148622138473472,3,15.0
50.0,24,0,0,14,38,0,0.0,0.0,9.901399413011125,0,8.0,0.6614979814091299,0,8.0
55.0,26,0,2,18,44,0,5.0,0.19230769230769232,10.470141638872859,2,5.0,0.7010269451308532,2,5.0
60.0,25,0,2,22,47,0,3.0,0.12,8.805014868684962,2,10.0,0.5778207838279671,2,10.0
65.0,26,0,4,26,52,0,15.0,0.5769230769230769,9.068273178735646,4,15.0,0.5328333498059596,4,15.0
70.0,27,0,5,28,55,0,39.0,1.4444444444444444,10.36349487488563,5,39.0,0.5765933395546265,5,39.0
