step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,6,0,0,0,6,0,0.0,0.0,13.371743071516889,0,0.0,0.9860747842504081,0,0.0
10.0,7,0,0,0,7,0,0.0,0.0,12.544352820911344,0,0.0,0.9441578421229878,0,0.0
15.0,11,0,0,0,11,0,0.0,0.0,10.65241957638028,0,0.0,0.7313624860060586,0,0.0
20.0,16,0,2,0,16,0,8.0,0.5,10.889292801528931,2,8.0,0.757013236187694,2,8.0
25.0,22,0,2,0,22,0,18.0,0.8181818181818182,11.756134747750167,2,18.0,0.7837040878156621,2,18.0
30.0,22,0,2,4,26,0,28.0,1.2727272727272727,11.365214115430673,2,28.0,0.7351074199748028,2,28.0
35.0,26,0,0,5,31,0,0.0,0.0,9.19907769882076,0,1.0,0.5701135987430379,0,1.0
40.0,24,0,5,11,35,0,19.0,0.7916666666666666,9.034358139605553,5,19.0,0.5443743496588942,5,19.0
45.0,25,0,4,13,38,0,14.0,0.56,6.875195706879988,4,34.0,0.35721165619953776,4,34.0
50.0,21,0,3,18,39,0,19.0,0.9047619047619048,7.030259221419139,3,31.0,0.35293779455193014,3,31.0
55.0,24,0,2,18,42,0,3.0,0.125,7.945254990542242,2,20.0,0.3529180320923154,2,20.0
60.0,21,0,5,23,44,0,21.0,1.0,8.423208172490698,5,26.0,0.39535026775040105,5,26.0
65.0,22,0,2,26,48,0,4.0,0.18181818181818182,8.826419235691906,2,28.0,0.5417456114400799,2,28.0
70.0,24,0,0,30,54,0,0.0,0.0,10.878335782241619,0,4.0,0.7391512633561629,0,4.0
75.0,21,0,2,33,54,0,6.0,0.2857142857142857,10.915718784555942,2,6.0,0.64201686844122,2,6.0
80.0,20,0,3,37,57,0,19.0,0.95,10.400805825024515,3,19.0,0.5549754746390073,3,19.0
85.0,17,0,0,42,59,0,0.0,0.0,10.682450007513996,0,7.0,0.7313033120587671,0,7.0
90.0,18,0,0,46,64,0,0.0,0.0,11.451462606381016,0,0.0,0.7939252703742202,0,0.0
95.0,20,0,0,50,70,0,0.0,0.0,11.101141627982317,0,0.0,0.8819145710325352,0,0.0
100.0,20,0,2,53,73,0,6.0,0.3,10.904833491676516,2,6.0,0.7670101089340963,2,6.0
105.0,19,0,3,55,74,0,18.0,0.9473684210526315,9.867523532901137,3,18.0,0.5751325737641104,3,18.0
110.0,22,0,1,57,79,0,3.0,0.13636363636363635,8.161394007172644,1,11.0,0.5082460476208742,1,11.0
115.0,18,0,4,61,79,0,21.0,1.1666666666666667,9.006419249412414,4,21.0,0.48148633736388496,4,21.0
120.0,18,0,0,64,82,0,0.0,0.0,8.70680837375998,0,15.0,0.4989256804221413,0,15.0
125.0,18,0,2,68,86,0,7.0,0.3888888888888889,10.733290440179605,2,7.0,0.701038129364379,2,7.0
130.0,19,0,3,70,89,0,18.0,0.9473684210526315,10.990949423574232,3,18.0,0.7017913901611216,3,18.0
