step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,5,0,0,0,5,0,0.0,0.0,13.828665067632954,0,0.0,0.950684924062962,0,0.0
10.0,9,0,0,0,9,0,0.0,0.0,13.282525366036715,0,0.0,0.9423101118936484,0,0.0
15.0,12,0,0,0,12,0,0.0,0.0,12.274547845334595,0,0.0,0.8800833530104027,0,0.0
20.0,16,0,1,0,16,0,4.0,0.25,11.86951825723574,1,4.0,0.8511020746746846,1,4.0
25.0,18,0,1,1,19,0,9.0,0.5,11.069352281500095,1,9.0,0.7291701668221686,1,9.0
30.0,19,0,2,4,23,0,19.0,1.0,11.044421311231895,2,19.0,0.7345499186548794,2,19.0
35.0,18,0,0,9,27,0,0.0,0.0,9.767140224529966,0,0.0,0.728544023189337,0,0.0
40.0,21,0,5,10,31,0,18.0,0.8571428571428571,8.80850162688695,5,18.0,0.5373834876072388,5,18.0
45.0,25,0,1,13,38,0,3.0,0.12,8.679198774327407,1,26.0,0.5535542879857666,1,26.0
50.0,26,0,2,16,42,0,4.0,0.15384615384615385,8.887092962017704,2,7.0,0.587159191552294,2,7.0
55.0,31,0,2,17,48,0,14.0,0.45161290322580644,9.238560183343674,2,14.0,0.5890085912929982,2,14.0
60.0,36,0,5,19,55,0,35.0,0.9722222222222222,9.954876988428696,5,35.0,0.655358389285781,5,35.0
65.0,35,0,2,24,59,0,2.0,0.05714285714285714,8.161273842911363,2,24.0,0.5010852737458764,2,24.0
70.0,33,0,6,30,63,0,26.0,0.7878787878787878,7.456063962782261,6,26.0,0.36935847635875635,6,26.0
75.0,30,0,8,35,65,0,24.0,0.8,6.041571867955974,8,52.0,0.25010970742623534,8,52.0
80.0,28,0,2,40,68,0,11.0,0.39285714285714285,6.957387503501225,2,49.0,0.3168121144892406,2,49.0
85.0,26,0,3,43,69,0,22.0,0.8461538461538461,8.669921057339982,3,33.0,0.3436147664810923,3,33.0
90.0,25,0,3,47,72,0,37.0,1.48,10.23852736498769,3,38.0,0.5778679220171746,3,38.0
